Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
,2646,Ponte Retificadora 1000v 25A KBJ25M (GBK25M),1,W11.1,,,,,,
,2647,PS2811-4 Soic-16,9,W11.2,,,,,,
,2648,Botão Circular 4 Terminais,12,W12.1,,,,,,
,2649,Micro Switch 6x6x13,2,W12.2,,,,,,
,2650,CNY17-1 Dip-6 (P),4,W13.1,,,,,,
,2651,EP1810LC-35T PLCC-68,1,W13.2,,,,,,
,2652,Resistor Ceramico 10K 10W (branco),6,W14.1,,,,,,
,2653,Capacitor 560uF 400v 3 Terminais,1,W15.1,,,,,,
,2654,Capa DB15,3,W16.1,,,,,,
,2655,UDN2987LW6T WideSoic-20,2,W17.1,,,,,,
,2656,Transistor 450v 5A BUT11A To-220,1,W17.2,,,,,,
,2657,ILD755 SMD-8,1,W18.1,,,,,,
,2658,LD7552 Soic-8,6,W18.2,,,,,,
,2659,LED RG Inovacom,1,W19.1,,,,,,
,2660,MAX251 Dip-14,1,W19.2,,,,,,
,2661,Mosfet 500v 10A P11NK50Z To-220,2,W20.1,,,,,,
,2662,UCC2817 Dip-16,1,W20.2,,,,,,
,2663,Diodo Supressor Bi-Direcionald 17v SMBJ17CA SMD,4,W21.1,,,,,,
,2664,MAX213EEAI Sop-28,1,W21.2,,,,,,
,2665,Trsnsistor 120v 2SC2881 To-223,1,W22.1,,,,,,
,2666,Diodo Supressor 160v PKC136 Uni.Direcional,2,W22.2,,,,,,
,2667,TLC271 Soic-8,1,W23.1,,,,,,
,2668,Termistor 25R 10mm SL10,1,W23.2,,,,,,
,2669,MOCD208R2M Sop-8,3,W24.1,,,,,,
,2670,CY62128ELL-45SXI Sop-32,1,W24.2,,,,,,
,2671,Resistor 50K SMD 1206,12,W25.1,,,,,,
,2672,BSP52 Sot-89,5,W25.2,,,,,,
,2673,29F400TC-70 TSsop-48,2,W26.1,,,,,,
,2674,29F400TC-70 Sop-44,1,W26.1,,,,,,
,2675,HEF4053 Soic-16,3,W26.2,,,,,,
,2676,H11A1 Dip-6,1,W27.1,,,,,,
,2677,Capacitor Poliester 330nF 630v,2,W27.2,,,,,,
,2678,Mosfet 800v 9A IXFH9N80 To-247,1,W28.1,,,,,,
,2679,MMBT2907 (marking code 2F) Sot-23,2,W28.2,,,,,,
,2680,Transistor 50v UMT2NTR (marking code T2) Sot-363,5,W29.1,,,,,,
,2681,Capacitor 22uF 63V Axial,15,W29.2,,,,,,
,2682,Capacitor 100uF 250v,3,W30.1,,,,,,
,2683,Triac 600v 16A BTA16-600B To-220,3,W30.2,,,,,,
,2684,"Capacitor 3,3uf 350v",5,W31.1,,,,,,
,2685,Diodo Retificador 100v 6A 6A10,5,W31.2,,,,,,
,2686,ponte retificadora mono S35BL100,1,W32.1,,,,,,
,2687,MC1455 Soic-8,5,W32.2,,,,,,
,2688,MC1455 Dip-8,6,W32.2,,,,,,
,2689,Mosfet 60v 8A IRLR014PBF To-252,1,W33.1,,,,,,
,2690,8EWS16STR-M3 D-Pak,1,W33.2,,,,,,
,2691,Capa DB25,2,,,,,,,
,2692,Diodo Supressor 7v5 1N6268 Uni.Direcional,5,w34.1,,,,,,
,2693,IRF3315STRLPBF To-252,1,W34.2,,,,,,
,2694,Capacitor 330uF 10v,20,W35.1,,,,,,
,2695,Fusivel Philips 5A,3,W35.2,,,,,,
,2696,4N37 Dip-6,2,W36.1,,,,,,
,2697,"Resistor Ceramico Branco 0,5R 5w Axial",4,W36.2,,,,,,
,2698,Conector Phoenix 600v 125A,1,,,,,,,
,2699,BS250 To-92,3,W37.1,,,,,,
,2700,0190 To-92,1,W37.2,,,,,,
,2701,Diodo Retificador 1000v 10A SK3GL10,1,W38.1,,,,,,
,2702,RA31521051,1,W38.2,,,,,,
,2703,Diodo Supressor 36v SMBJ36CA Bi-Direcional,1,W39.1,,,,,,
,2704,TFK U2010 Dip-16,5,W39.2,,,,,,
,2705,Diodo Zener 5v1 1w 1N3826A,7,W40.1,,,,,,
,2706,Borne KRE02,1,W40.2,,,,,,
,2707,Transistor 50v BCW71 (marking code K1) Sot-23,2,W41.1,,,,,,
,2708,Diodo Retificador 400v 1A 1N4936,4,W41.2,,,,,,
,2709,Diodo Retificador 200v 3A 1N5624 ,14,W42.1,,,,,,
,2710,Rele 24v 3A PCN-124D3MHZ,1,W42.2,,,,,,
,2711,RA31551051,5,W43.1,,,,,,
,2712, Rele 24V 10A 5 Pinos,1,W43.2,,,,,,
,2713,Micro Switch 6x7 4 Terminais,4,W44.1,,,,,,
,2714,Micro Switch 10x6 2 Terminais Horizontal,3,W44.2,,,,,,
,2715,Transistor 1200v 10A 2SC4237 To-247,8,W45.1,,,,,,
,2716,Retificador 800v 1A SKE1/08,1,W45.2,,,,,,
,2717,"Diodo Supressor 18v 1,5KE18A Uni.Direcional",2,W46.1,,,,,,
,2718,Retificador  400v 5A 1N647,20,W46.2,,,,,,
,2719,Capacitor 150uF 250v,1,W47.1,,,,,,
,2720,UC2843BDG Soic-14,6,W47.2,,,,,,
,2721,UC2843 Soic-8,5,W47.2,,,,,,
,2722,SKE1/04,5,W48.1,,,,,,
,2723,Diodo Retificador 800v 25A SKR26/08,1,W48.2,,,,,,
,2724,D31A5110,3,X1.1,,,,,,
,2725,PE-2119B,1,X1.2,,,,,,
,2726,Diodo Retificador 200v 3A BYW98-200,2,X2.1,,,,,,
,2727,Transistor 2N3904 To-92,4,X2.2,,,,,,
,2728,Rele 24V 5A G6D-1A-ASI ,1,X3.1,,,,,,
,2729,PIC16F872-I/SS Ssop-28,2,X3.2,,,,,,
,2730,Retificador 1000v 1A MR818,1,X4.1,,,,,,
,2731,Rele 5V 8A AZ6961-1C-5DE  5 Pinos,1,X4.2,,,,,,
,2732,Fusivel 300v 50A A30QS50-4L,1,X5.1,,,,,,
,2733,Rele 30V 2A  DS3E-S-DC24-H379 8 Pinos,2,X5.2,,,,,,
,2734,Diodo Retificador 600v 3A 1N5626 ,2,X6.1,,,,,,
,2735,MC78T05CT To-220,5,X6.2,,,,,,
,2736,Diodo Retificador 800v 3A BY399 ,2,X7.1,,,,,,
,2737,Transistor 100v 4A MJE243 To-225,7,X7.2,,,,,,
,2738,Diodo Retificador 600v 6A MR756 ,8,X8.1,,,,,,
,2739,ULN2803 Dip-18,10,X8.2,,,,,,
,2740,Rele 12V 12A 845HN-1C-C  5 Pinos,1,X9.1,,,,,,
,2741,CD74HC85 Soic-16,2,X9.2,,,,,,
,2742,Resistor 97K 1w,2,X10.1,,,,,,
,2743,Mosfet 30v IRF7303PBF Soic-8,1,X10.2,,,,,,
,2744,Diodo S2,30,X11.1,,,,,,
,2745,IR2104ST Soic-8,2,X11.2,,,,,,
,2746,"Capacitor A Oleo 0,022uF 600vdc Axial",3,X12.1,,,,,,
,2747,Rele 12v 10A RAS1210,0,X12.2,,,,,,
,2748,Ima Cabletech,3,X13.1,,,,,,
,2749,Transistor 1000v 2.5A BUZ310 To-247,1,X13.2,,,,,,
,2750,HV9123NG Soic-16,1,X14.1,,,,,,
,2751,Triac 600v 4A T435-600B D-PAK,1,Z14.2,,,,,,
,2752,"Capacitor A Oleo 0,22uF 600vdc Axial",5,X15.1,,,,,,
,2753,Capacitor 180uF 25v,4,X16.1,,,,,,
,2754,NTC10R 5mm,3,X16.2,,,,,,
,2755,Mosfet 600v 11A 11N60C3 To-220   ,2,X17.1,,,,,,
,2756,Rele 6Vdc RD1RC1 ,1,X17.2,,,,,,
,2757,TPS65910A3,1,X18.1,,,,,,
,2758,"Mosfet 600v 10A FDPF10N60N To-220 ( 2SK4111 , IRLZ24) To-220",2,X18.2,,,,,,
,2759,Diodo Zener 2v7 DZ23C2V7 Sot-23 TZT2V4CW (marking code V1),5,X19.1,,,,,,
,2760,Supressor 39v SM6T39A  ( marking EXZ525) Uni. Direcional,3,X19.2,,,,,,
,2761,Diodo Retificador 200v 1.5A BYG20D SMD,3,X20.1,,,,,,
,2762,Diodo Supressor 14v SMF14A ( marking H4BK ) Uni.Direcional,4,X20.2,,,,,,
,2763,UCC28C40 Tssop-8,1,X21.1,,,,,,
,2764,Transistor 400v FCX458 Sot-89 (marking N58),1,X21.2,,,,,,
,2765,Rele 24v 10A  5 Pinos,1,X22.1,,,,,,
,2766,ADUM1300 Soic-16,1,X22.2,,,,,,
,2767,TC55257DPL-70L,2,X23.1,,,,,,
,2768,TC55257DPL-55L,1,X23.1,,,,,,
,2769,Optoacoplador HCPL2730 Dip-8,1,X23.2,,,,,,
,2770,74LVC273PW Tssop-20,4,X24.1,,,,,,
,2771,Lampada BA9S  220v,1,X24.2,,,,,,
,2772,Capacitor 100uF 400v,1,X25.1,,,,,,
,2773,DS8922 Soic-16,4,X25.2,,,,,,
,2774,UDN2981 Dip-18,2,X26.1,,,,,,
,2775,Capacitor Poliester 47nF 630v,1,X26.2,,,,,,
,2776,Varistor S10K275 275V,5,X27.1,,,,,,
,2777,Capacitor 47uF 10v,3,X27.2,,comprar,,,,
,2778,Capacitor 220uF 160v,3,X28.1,,,,,,
,2779,Rede Resistiva 10K Zip-10,1,X28.2,,,,,,
,2780,Optoacoplador HCNW4504 Dip-8,10,X29.1,,,,,,
,2781,Rele 24Vdc 30A J1NAC3 (ZD4115-S-A),1,X29.2,,,,,,
,2782,LT1017C Soic-8,1,X30.1,,,,,,
,2783,Diodo Supressor 100v SMAJ100A SMD Uni.Direcional,4,X30.2,,,,,,
,2784,Resistor R75 SMD 1206,4,X31.1,,,,,,
,2785,Triac 800v 16A BT139-800 To-220,2,X31.2,,,,,,
,2786,Diodo Zener 5v1 BZX84C5v1 Sot-23 (marking code Z2),11,X32.1,,,,,,
,2787,Diodo Supressor 54v SMBJ54CA SMD Bi-Direcional,5,X32.2,,,,,,
,2788,Diodo Supressor 54v SMBJ54A SMD Uni.Direcional,4,X33.1,,,,,,
,2789,BU4584 Soic-14,2,X33.2,,,,,,
,2790,Capacitor Ceramico 220nF 1000v SMD 5750,1,X34.1,,,,,,
,2791,CZMK13 (DZ23C13-7-F) Sot-23,3,X34.2,,,,,,
,2792,TOP210G Soic-8,1,X35.1,,,,,,
,2793,SAB82288-P Dip-20,1,X35.2,,,,,,
,2794,Transistor 500v 20A 2SC3714 To-263,1,X36.1,,,,,,
,2795,SAB82284-1-P Dip-18,1,X36.2,,,,,,
,2796,L6203,2,X37.1,,,,,,
,2797,MMUN2214LT1G Sot-23 (marking code A8D),5,X37.2,,,,,,
,2798,FSCQ1565R To-220 Isolado,1,X38.1,,,,,,
,2799,Resistor 140K 1/4w 1%,5,X38.2,,,,,,
,2800,Resistor 237K 1/4w 1%,5,X39.1,,,,,,
,2801,Transistor 50v FMMT619 Sot-23 (marking code 619),8,X39.2,,,,,,
,2802,UCC27322DR Soic-8,2,X40.1,,,,,,
,2803, Rele 24v 2A IM07GR SMD,1,X40.2,,,,,,
,2804,Varistor S10K50 50v,4,X41.1,,,,,,
,2805,"Resistor 0,05R SMD 2512",3,X41.2,,,,,,
,2806,Mosfet 1500v 4A STW4N150  To-247,2,X42.1,,,,,,
,2807,"Micro Switch 12x6,5 Inovacom",3,X42.2,,,,,,
,2808,Resistor 68R 15w,3,X43.1,,,,,,
,2809,Resistor 68R 1/4w ,10,X43.1,,,,,,
,2810,Resistor 68R SMD 1206,6,X43.1,,,,,,
,2811,Mosfet 500v 4.5A IRF830 To-220 ,3,X43.2,,comprado 16/03/22 ML,,,,
,2812,Mosfet 60V 55A P55N06 To-220,1,X44.1,,,,,,
,2813,FST16861M TSSop-48,4,X44.2,,,,,,
,2814,TBD62003AFG Soic-16,4,X45.1,,,,,,
,2815,Mosfet 600v 7.3A SPP07N60C3 To-220,1,X45.2,,,,,,
,2816,Fusivel Philips 1.6A,4,X46.1,,,,,,
,2817,Mosfet 200v BS107P To-92,2,X46.2,,,,,,
,2818,Capacitor Poliester 1nF 100v ,21,X47.1,,,,,,
,2819,Capacitor Ceramico 22uF 10v SMD 1206,5,X47.2,,,,,,
,2820,74HC4094 Dip-16,2,X48.1,,,,,,
,2821,74hc4094 soic-16,11,X48.1,,,,,,
,2822,Resistor 787R SMD 1206,6,X48.2,,,,,,
,2823,Resitor 61R9 SMD 1206,8,Y1.1,,,,,,
,2824,Diodo Supressor 7v 1SMB7.0AT3G SMD Uni.Direcional,5,Y1.2,,,,,,
,2825,Cristal 2.4576Mhz 2 Terminais,1,Y2.1,,,,,,
,2826,J2464 To-92,1,Y2.2,,,,,,
,2827,Capacitor Ceramico 12nF ,4,Y3.1,,,,,,
,2828,Transistor 120v 1A 2N2102 To-39,1,Y3.2,,,,,,
,2829,"Capacitor 2200uF 6,3v",0,Y4.1,,,,,,
,2830,Capacitor 2200uF 10v,5,Y4.2,,,,,,
,2831,Transistor 70v 10A MJE3055T (TI3055 ) To-220,7,Y5.1,,,,,,
,2832,LM78L05 Soic-8,2,Y5.2,,,,,,
,2833,TOP243PN Dip-7,5,Y6.1,,,,,,
,2834,Cristal 16.000MHz,2,Y6.2,,,,,,
,2835,Diodo Retificador Schottky 40v 5A SB540 ,1,Y7.1,,,,,,
,2836,1853-050 (3-050),7,Y7.2,,,,,,
,2837,1853-0041 To-39,6,Y8.1,,,,,,
,2838,1853-0049 To-92,5,Y8.2,,,,,,
,2839,SN65HVD251 Soic-8 ( marking code VP251 ),1,Y9.1,,,,,,
,2840,Transistor 45v BCY59 To-118,3,Y9.2,,,,,,
,2841,Supressor 24v SMS24T1 Sot-26 (24V),2,Y10.1,,,,,,
,2842,Supressor 24v SMS24C.TCT SMD (C24),1,Y10.2,,,,,,
,2843,Diodo Retificador 5A 60v SR560 ,5,Y11.1,,,,,,
,2844,Optoacoplador PC457L0NIP0F MFP-5,1,Y11.2,,,,,,
,2845,HEF4071 Soic-14,2,Y12.1,,,,,,
,2846,Varistor S20K300 300v,8,Y12.2,,,,,,
,2847,AT45DB081D Soic-8,2,Y13.1,,,,,,
,2848,Fusivel 1A SMD 0402 (SF-0402FP100F-2),2,Y13.2,,,,,,
,2849,Mosfet 400v 1.7A IRFR310TRP D-PAK,1,Y14.1,,,,,,
,2850,Mosfet 100v 15.6A FQD19N10LTM D-Pak,1,Y14.2,,,,,,
,2851,SN75114D Soic-16,1,Y15.1,,,,,,
,2852,Mica To-247,10,Y15.2,,,,,,
,2853,"Capacitor Poliester 0,22uf 305Vac",1,Y16.1,,,,,,
,2854,151-0127 Metal To-18,3,Y16.2,,,,,,
,2855,Transistor 60v 10A 2N6667 To-220,1,Y17.1,,,,,,
,2856,Transistor 60v 30A 2N3772 To-3,2,Y17.2,,,,,,
,2857,"Supressor 63v 1,5KE63CA Bi-Direcional",7,Y18.1,,,,,,
,2858,Capacitor 470nF 100v Axial,1,Y18.2,,,,,,
,2859,"Supressor 15v 1,5KE15CA Bi-Direcional",10,Y19.1,,,,,,
,2860,Resistor 249K 3w,10,Y19.2,,,,,,
,2861,Transistor 60v 600mA 2N2904 To-39,1,Y20.1,,,,,,
,2862,Transistor 100v 12A BDW93 To-220,2,Y20.2,,,,,,
,2863,ADM485ARZ Soic-8,1,Y21.1,,,,,,
,2864,CNY17-4 Dip-6,1,Y21.2,,,,,,
,2865,Transistor 60v 200mA 2N3251 To-18,1,Y22.1,,,,,,
,2866,1826-0098 To-39,1,Y22.2,,,,,,
,2867,TLP180 SMD-4,0,Y23.1,,,,,,
,2868,Bateria 3.6v 1/2AA,1,Y23.2,,,,,,
,2869,APW7070 Soic-8,1,Y24.1,,,,,,
,2870,Rele  24V 15A AX1RC3 5 Pinos,5,Y24.2,,,,,,
,2871,HA14 Tssop-14,4,Y25.1,,,,,,
,2872,Resistor 16R SMD 1206,50,Y25.2,,,,,,
,2873,LMP2011 Soic-8,1,Y26.1,,,,,,
,2874,SN74174 Dip-16,2,Y26.2,,,,,,
,2875,Transistor 25v 1A MPS6562 To-92,2,Y27.1,,,,,,
,2876,1853-0018 To-18,1,Y27.2,,,,,,
,2877,Capacitor 220uF 100v,4,Y28.1,,,,,,
,2878,FDS5170N7,4,Y28.2,,,,,,
,2879,Capacitor 100uF 63v,20,Y29.1,,,,,,
,2880,Capacitor 100uF 63v Axial,2,Y29.1,,,,,,
,2881,Transistor 80v 0.5A MPSA06 To-92,2,Y29.2,,2 usados,,,,
,2882,Capacitor 470uF 400v (CAIXA DE PAPELÃO TAMBÉM),2,Y30.1,,,,,,
,2883,74LS148 Soic-16,5,Y30.2,,,,,,
,2884,NCP5662DSA To-252,2,Y31.1,,,,,,
,2885,TL431  SOT23 MARKING CODE 431,9,Y31.2,,,,,,
,2886,SN75112 Dip-14,2,Y32.1,,,,,,
,2887,Capacitor 68uF 63v,1,Y32.2,,,,,,
,2888,Supressor 6v8 P6KE6.8A Uni.Direcional,5,Y33.1,,,,,,
,2889,Diodo1901-0341 ,3,Y33.2,,,,,,
,2890,2SC1213 To-92,7,Y34.1,,,,,,
,2891,MAX603ESA Soic-8,1,Y34.2,,,,,,
,2892,TLC3702 Soic-8,9,Y35.1,,,,,,
,2893,L5970D Soic-8,1,Y35.2,,,,,,
,2894,L4976D Soic-16,1,Y36.1,,,,,,
,2895,"Diodo 110v 10A BAS31,235 Sot-23 (marking code V1)",5,Y36.2,,,,,,
,2896,Transistor 65v BTS412 To-220,1,Y37.1,,,,,,
,2897,2SA673 To-92,5,Y37.2,,,,,,
,2898,Diodo Supressor 17v SMF17CA SMD Bi-Direcional,11,Y38.1,,,,,,
,2899,2SB561 To-92,6,Y38.2,,,,,,
,2900,Transistor 40v FMMT3903 (marking code 1A) Sot-23,3,Y39.1,,,,,,
,2901,Capacitor  Poliester 680nF 650Vac,1,Y39.2,,,,,,
,2902,74ALS163 Dip-16,2,Y40.1,,,,,,
,2903,Capacitor 180uF 400v,1,Y40.2,,,,,,
,2904,Rele 12Vdc 5A JW2SN  8 Pinos,1,Y41.1,,,,,,
,2905,Diodo Zener 15v 1w BZX85C15,10,Y41.2,,,,,,
,2906,"Capacitor Ceramico 101 (0,1nF)",4,Y42.1,,,,,,
,2907,Transistor 60v 3A BD813 (MJE181) To-225,10,Y42.2,,,,,,
,2908,Transistor 80v 1A 2SD1898 Sot-89,2,Y43.1,,,,,,
,2909,Diodo Supressor 250v 1.5KE250CA Bi-Direcional,6,Y43.2,,,,,,
,2910,Ponte Retificadora 600v 35A GBPC3506-W,1,Y44.1,,,,,,
,2911,DTC144,5,Y44.2,,,,,,
,2912,DTC144 Sot-23 (marking code 26),4,Y44.2,,,,,,
,2913,Diodo Retificador  Schottky 5A 50v SB550,3,Y45.1,,,,,,
,2914,Capacitor Poliester 33nF 250v,2,Y45.2,,,,,,
,2915,Resistor 75R 1/4w,6,Y46.1,,,,,,
,2916,Transistor 40v 200mA 1853-0007 To-18,2,Y46.2,,,,,,
,2917,Rele 12V 8A G6RN-1  5pinos,0,Y47.1,,,,,,
,2918,LM2575 12,,Y47.2,,,,,,
,2919,LM2575ADJ To-220,2,Y47.2,,,,,,
,2920,74LS174 Dip-16,5,Y48.1,,,,,,
,2921,Diodo Retificador Schittky 60v 4A VS-30BQ060PBF SMD (M3/9AT),2,Y48.2,,,,,,
,2922,Mosfet 60v 2.5A IRFD024 HVMDip,1,Z1.1,,,,,,
,2923,LM78L To-92,1,Z1.2,,,,,,
,2924,1855-0423 To-237,2,Z2.1,,,,,,
,2925,LH0002CN Dip-10,1,Z2.2,,,,,,
,2926,Resistor 5M  3w 0.5%,10,Z3.1,,,,,,
,2927,Resistor 5M 1w 1%,9,Z3.1,,,,,,
,2928,Resistor 5M 5w 1%,1,Z3.1,,,,,,
,2929,1N0233,2,Z3.2,,,,,,
,2930,"Capacitor 0,47uF 63v",1,Z4.1,,,,,,
,2931,Varistor TVR14271 14mm 270V,3,Z4.2,,,,,,
,2932,TLP2531 Dip-8,1,Z5.1,,,,,,
,2933,2SJ378 ,1,Z5.2,,,,,,
,2934,Diodo Zener 68v 5w 1N5373 ,4,Z6.1,,,,,,
,2935,Fusivel Vidro Rapido 25A  6mm x 30mm,9,Z6.2,,,,,,
,2936,Fusivel Ceramico Retardo 25A Grande,1,Z6.2,,,,,,
,2937,LM347 Soic-14,2,Z7.1,,,,,,
,2938,Resistor R11 1/4w,4,Z7.2,,,,,,
,2939,MPS5010 To-92,2,Z8.1,,,,,,
,2940,5-311 (1855-0311) Metal  To-18 ,1,Z8.2,,,,,,
,2941,TEK 155-0022,1,Z9.1,,,,,,
,2942,Transistor 60v 0.6A 2N2905 To-39,5,Z9.2,,,,,,
,2943,5-383 (1855-0393) To-18 Metal,3,z10.1,,,,,,
,2944,Transistor 100v 10A D45E2 To-220,3,z10.2,,,,,,
,2945,1826-0493 Dip-8,2,Z11.1,,,,,,
,2946,Transistor 60v 20A MTP20P06 To-220,1,Z11.2,,,,,,
,2947,Transistor 60v 8A 2N6042,10,Z12.1,,,,,,
,2948,Diodo Zener 20v 0.5w BZX79C20,4,Z12.2,,,,,,
,2949,452771 To-18,3,Z13.1,,,,,,
,2950,Transistor 2SB324 ,3,Z13.2,,,,,,
,2951,Resistor 117K 1w,15,z14.1,,,,,,
,2952,"Resistor 17K32 0,5% 1/2w",15,Z14.2,,,,,,
,2953,Resistor 17k55 1% 1/2w,15,Z15.1,,,,,,
,2954,"Resistor 15M  0,5% 1/2w",14,Z15.2,,,,,,
,2955,"Resistor 45K 1/2w 0,5%",13,Z16.1,,,,,,
,2956,Resistor 45K 1/2w 1%,17,Z16.1,,,,,,
,2957,Diodo 075ITT503,2,Z16.2,,,,,,
,2958,Diodo 323-ITT-150 ,3,Z17.1,,,,,,
,2959,1153,2,Z17.2,,,,,,
,2960,ADM3312EARUZ Tssop-24,1,Z18.1,,,,,,
,2961,4P322-330,1,Z18.2,,,,,,
,2962,Transistor 60v 10A TIP145 To-247,7,Z19.1,,,,,,
,2963,84684 Dip-14,1,Z19.2,,,,,,
,2964,156-0281 Dip-14,2,Z20.1,,,,,,
,2965,Capacitor Poliester 22nF 250v,2,Z20.2,,,,,,
,2966,TLP2914TPE So-16,2,Z21.1,,,,,,
,2967,Conector IDC 16 Vias,2,Z21.2,,,,,,
,2968,Fusivel Ceramico Retardo 20A Grande ,3,Z22.1,,,,,,
,2969,Fusivel Vidro Rapido 20A 6mm x 30mm,7,Z22.1,,,,,,
,2970,Fusivel Vidro Rapido 20A 5mm x 20mm,12,Z22.1,,,,,,
,2971,Fusivel Ultra Rapido 20A 500v Grande,1,Z22.1,,,,,,
,2972,Resistor R47 2w,1,Z22.2,,,,,,
,2973,Mosfet 600v 4A STD4NK60Z To-251,1,Z23.1,,,,,,
,2974,SCR 400v 80A TIC116D To-220,2,Z23.2,,,,,,
,2975,AD8544ARUZ Tssop-14,2,Z24.1,,,,,,
,2976,Diodo Schottky 40v 1A SMD FM5819-W,5,Z24.2,,,,,,
,2977,Rolamento 625Zz 16x5x5,1,Z25.1,,,,,,
,2978,"Terminal Olhal Cabo 1,5mm",2,Z25.2,,,,,,
,2979,AG-7 Bateria Lupa,30,Z26.1,,,,,,
,2980,Optoacoplador HCPL4503 Dip-8,3,Z27.1,,,,,,
,2981,SN74LV595APWR Tssop-16,4,Z27.2,,,,,,
,2982,Transistor 100v 10A FZT853 Sot-223,4,Z28.1,,,,,,
,2983,Supressor 33v SM15T33A SMD Uni.Direcional,4,Z28.2,,,,,,
,2984,Mosfet 100v 80A IRF8010 To-220,5,Z29.1,,,,,,
,2985,(MC14521) CD4521 Dip-16,4,Z29.2,,,,,,
,2986,Cristal 4.194304Mhz,1,Z30.1,,,,,,
,2987,Mosfet 100v 34A FDD3670 To-252 (P),0,Z30.2,,,,,,
,2988,Mosfet 60v 50A SQM50P06-15 (SUD50P06-15) To-263,1,Z31.1,,,,,,
,2989,Mosfet 600v 11A STB11NM60 To-263,2,Z31.2,,,,,,
,2990,Diodo Zener 16v 300mA BZX84C16 Sot-23 (marking code Y5),1,Z32.1,,,,,,
,2991,HEF4016 Soic-14,4,Z32.2,,,,,,
,2992,Diodo Zener 13v 300mA BZX84C13 Sot-23 (marking code Y3),3,Z33.1,,,,,,
,2993,Diodo Zener 12v 1.5w 1SMA5927BT3G SMD,5,Z33.2,,,,,,
,2994,Diodo Zener 18v 1.5w 1SMA5931BT3G SMD,2,Z34.1,,,,,,
,2995,LM5576MHX TSsop-20,5,Z34.2,,,,,,
,2996,Diodo Zener 5v1 0.5w 1SMA5918BT3G SMD,1,Z35.1,,,,,,
,2997,LM2594HVM - ADJ Soic-8,4,Z35.2,,,,,,
,2998,LM2594HVN-ADJ Dip-8,1,Z35.2,,,,,,
,2999,Mosfet 100v 55A IRL2910STRL To-252,3,Z36.1,,,,,,
,3000,REF02CSA Soic-8,2,Z36.2,,,,,,
,3001,MOC3022 Dip-6,6,Z37.1,,,,,,
,3002,L4981A Dip-20,1,Z37.2,,,,,,
,3003,"Fusivel Retardo 1,5A 600v 10x38mm",0,Z38.1,,,,,,
,3004,Capacitor 33uF 100v,4,Z38.2,,,,,,
,3005,Retificador 1000v 1A FR107 ,1,Z39.1,,,,,,
,3006,Ponte Retificadora 600v 10A GBJ10J ,2,Z39.2,,,,,,
,3007,MAX235CPG Dip-24,1,Z40.1,,,,,,
,3008,Rele 24Vdc 5A JY24H-K ,0,Z40.2,,,,,,
,3009,ATTINY26L-8SU Soic-20,2,Z41.1,,,,,,
,3010,Mosfet 500v 2.4A IRFR420 dpak,1,Z41.2,,,,,,
,3011,UCC3583D Soic-14,1,Z42.1,,,,,,
,3012,ITS4141D To-252,3,Z42.2,,,,,,
,3013,TS4141 Sot-223,4,Z42.2,,,,,,
,3014,"Capacitor Poliester 2,2nF 630v",2,Z43.1,,,,,,
,3015,TNY278G Soic-7,3,Z43.2,,,,,,
,3016,TNY278PN Dip-7,4,Z43.2,,,,,,
,3017,Optoacoplador HCPL4506 Dip-8,3,Z44.1,,,,,,
,3018,MC14052B Soic-16,3,Z44.2,,,,,,
,3019,Mosfet 120v 21A IRF3315S To-252,12,Z45.1,,,,,,
,3020,Capacitor Polister 680nF 250v,3,Z45.2,,,,,,
,3021,HCF4527 Dip-16,1,Z46.1,,,,,,
,3022,BCM5221A4KPTG PLCC-64,6,Z46.2,,,,,,
,3023,Conector USB mini 4-20 (UJ2-MBH-1-SMT-TR),1,Z47.1,,,,,,
,3024,SN74123 Dip-16,6,Z47.2,,,,,,
,3025, Supressor 15v P6KE15A Uni.Direcional,2,Z48.1,,,,,,
,3026,Micro Switch 6x12 4 Terminais,4,Z48.2,,,,,,
,3027,Micro Switch 2 terminais 6x6x9,11,AA1.1,,,,,,
,3028,Micro Switch 2 terminais 6x6x5,3,AA1.2,,,,,,
,3029,,,AA1.2,,,,,,
,3030,Mosfet 900v 5A 2SK3565 To-220 Isolado,2,AA2.1,,,,,,
,3031,Capacitor  Poliester 10nF 1Kv,1,AA2.2,,,,,,
,3032,HA178L56UA (UA78L06A) Sot-89,2,AA3.1,,,,,,
,3033,Mosfet 900v 7A STF7N90K5 To-220  Isolado,0,AA3.2,,,,,,
,3034,IGBT 600v 40A IRG4BC40W To-220 ,2,AA4.1,,,,,,
,3035,Resitor 750R SMD 0805,5,AA4.2,,,,,,
,3036,ITS41K0S-ME-N (BS350) Sot-223,3,AA5.1,,,,,,
,3037,IRFH5007TRPBF SMD,2,AA5.2,,,,,,
,3038,TPS76350DBV Sot-23-5,1,AA6.1,,,,,,
,3039,Diodo Retificador Schottky 60v 20A DSTF2060C (FCQ20A06)To-220 Isolado,2,AA6.2,,,,,,
,3040,"Fusivel Vidro Retardo 3,5A 6mm x 30mm",5,AA7.1,,,,,,
,3041,Transistor MPSA92 To-92,2,AA7.2,,,,,,
,3042,BCW66F (marking code EF) Sot-23,2,AA8.1,,,,,,
